dataset,classifier,repeat,split_seed,n_train,n_test,n_features,n_classes,best_params,primary_metric,primary_value,secondary_metric,secondary_value,tertiary_metric,tertiary_value,avg_rrc_size,max_rrc_size,rrc_rc_ratio,elapsed_seconds,status,error
breast_cancer,xgboost,3,2000,455,114,30,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
breast_cancer,ips_knn,3,2000,455,114,30,2,"{""k"": 10}",avg_rrc_size,5.2894736842105265,max_rrc_size,10.0,,,5.2894736842105265,10.0,0.17631578947368423,6.937,ok,
breast_cancer,knn,3,2000,455,114,30,2,"{""n_neighbors"": 10, ""weights"": ""distance""}",size,300,,,,,,,,0.0,ok,
breast_cancer,logistic_regression,3,2000,455,114,30,2,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,svm,3,2000,455,114,30,2,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,decision_tree,3,2000,455,114,30,2,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",configured_max_depth,5,max_path_features,5.0,avg_path_features,4.43859649122807,,,,0.003,ok,
breast_cancer,random_forest,3,2000,455,114,30,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",n_estimators,100,max_depth,10,,,,,,0.0,ok,
breast_cancer,fcalc,3,2000,455,114,30,2,"{""cv_f1"": 0.9167675228032339, ""family"": ""proximity"", ""method"": ""proximity""}",size,13650,,,,,,,,0.0,ok,
breast_cancer,fcalc_rand,3,2000,455,114,30,2,"{""cv_f1"": 0.9591858014197026, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 30, ""subsample_size"": 6}",size,1800,num_iters,30,,,,,,0.0,ok,
breast_cancer,naive_bayes,4,2001,455,114,30,2,"{""var_smoothing"": 1e-09}",size,122,,,,,,,,0.0,ok,
breast_cancer,xgboost,4,2001,455,114,30,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
breast_cancer,ips_knn,4,2001,455,114,30,2,"{""k"": 6}",avg_rrc_size,5.017543859649122,max_rrc_size,10.0,,,5.017543859649122,10.0,0.16725146198830407,6.807,ok,
breast_cancer,knn,4,2001,455,114,30,2,"{""n_neighbors"": 11, ""weights"": ""uniform""}",size,330,,,,,,,,0.0,ok,
breast_cancer,logistic_regression,4,2001,455,114,30,2,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,svm,4,2001,455,114,30,2,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,decision_tree,4,2001,455,114,30,2,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",configured_max_depth,5,max_path_features,5.0,avg_path_features,4.614035087719298,,,,0.003,ok,
breast_cancer,random_forest,4,2001,455,114,30,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,10,,,,,,0.0,ok,
breast_cancer,fcalc,4,2001,455,114,30,2,"{""cv_f1"": 0.9244355444297243, ""family"": ""proximity"", ""method"": ""proximity""}",size,13650,,,,,,,,0.0,ok,
breast_cancer,fcalc_rand,4,2001,455,114,30,2,"{""cv_f1"": 0.9463220310871898, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 50, ""subsample_size"": 6}",size,3000,num_iters,50,,,,,,0.0,ok,
breast_cancer,naive_bayes,5,2002,455,114,30,2,"{""var_smoothing"": 1e-09}",size,122,,,,,,,,0.0,ok,
breast_cancer,xgboost,5,2002,455,114,30,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
breast_cancer,ips_knn,5,2002,455,114,30,2,"{""k"": 5}",avg_rrc_size,4.991228070175438,max_rrc_size,11.0,,,4.991228070175438,11.0,0.16637426900584795,6.832,ok,
breast_cancer,knn,5,2002,455,114,30,2,"{""n_neighbors"": 7, ""weights"": ""uniform""}",size,210,,,,,,,,0.0,ok,
breast_cancer,logistic_regression,5,2002,455,114,30,2,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,svm,5,2002,455,114,30,2,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,decision_tree,5,2002,455,114,30,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,8.0,avg_path_features,5.807017543859649,,,,0.003,ok,
breast_cancer,random_forest,5,2002,455,114,30,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 300}",n_estimators,300,max_depth,10,,,,,,0.0,ok,
breast_cancer,fcalc,5,2002,455,114,30,2,"{""cv_f1"": 0.9246161206207679, ""family"": ""proximity"", ""method"": ""proximity""}",size,13650,,,,,,,,0.0,ok,
breast_cancer,fcalc_rand,5,2002,455,114,30,2,"{""cv_f1"": 0.9649579379553608, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 50, ""subsample_size"": 9}",size,3000,num_iters,50,,,,,,0.0,ok,
breast_cancer,naive_bayes,6,2003,455,114,30,2,"{""var_smoothing"": 1e-09}",size,122,,,,,,,,0.0,ok,
breast_cancer,xgboost,6,2003,455,114,30,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
breast_cancer,ips_knn,6,2003,455,114,30,2,"{""k"": 3}",avg_rrc_size,4.885964912280702,max_rrc_size,10.0,,,4.885964912280702,10.0,0.1628654970760234,6.65,ok,
breast_cancer,knn,6,2003,455,114,30,2,"{""n_neighbors"": 9, ""weights"": ""uniform""}",size,270,,,,,,,,0.0,ok,
breast_cancer,logistic_regression,6,2003,455,114,30,2,"{""C"": 1, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,31,,,,,,,,0.0,ok,
breast_cancer,svm,6,2003,455,114,30,2,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,100,size,3102,,,,,,0.003,ok,
breast_cancer,decision_tree,6,2003,455,114,30,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,6.0,avg_path_features,4.342105263157895,,,,0.003,ok,
breast_cancer,random_forest,6,2003,455,114,30,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,10,,,,,,0.0,ok,
breast_cancer,fcalc,6,2003,455,114,30,2,"{""cv_f1"": 0.9322877745916097, ""family"": ""proximity"", ""method"": ""proximity""}",size,13650,,,,,,,,0.0,ok,
breast_cancer,fcalc_rand,6,2003,455,114,30,2,"{""cv_f1"": 0.9599663906084785, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 50, ""subsample_size"": 10}",size,3000,num_iters,50,,,,,,0.0,ok,
breast_cancer,naive_bayes,7,2004,455,114,30,2,"{""var_smoothing"": 1e-09}",size,122,,,,,,,,0.0,ok,
breast_cancer,xgboost,7,2004,455,114,30,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
breast_cancer,ips_knn,7,2004,455,114,30,2,"{""k"": 4}",avg_rrc_size,4.7894736842105265,max_rrc_size,9.0,,,4.7894736842105265,9.0,0.15964912280701754,6.548,ok,
breast_cancer,knn,7,2004,455,114,30,2,"{""n_neighbors"": 6, ""weights"": ""distance""}",size,180,,,,,,,,0.0,ok,
breast_cancer,logistic_regression,7,2004,455,114,30,2,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,svm,7,2004,455,114,30,2,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,decision_tree,7,2004,455,114,30,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,5.0,avg_path_features,3.982456140350877,,,,0.005,ok,
breast_cancer,random_forest,7,2004,455,114,30,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5, ""n_estimators"": 100}",n_estimators,100,max_depth,10,,,,,,0.0,ok,
breast_cancer,fcalc,7,2004,455,114,30,2,"{""cv_f1"": 0.9217692619246864, ""family"": ""proximity"", ""method"": ""proximity""}",size,13650,,,,,,,,0.0,ok,
breast_cancer,fcalc_rand,7,2004,455,114,30,2,"{""cv_f1"": 0.9618350227107033, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 6}",size,1200,num_iters,20,,,,,,0.0,ok,
breast_cancer,naive_bayes,8,2005,455,114,30,2,"{""var_smoothing"": 1e-09}",size,122,,,,,,,,0.0,ok,
breast_cancer,xgboost,8,2005,455,114,30,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
breast_cancer,ips_knn,8,2005,455,114,30,2,"{""k"": 6}",avg_rrc_size,4.885964912280702,max_rrc_size,10.0,,,4.885964912280702,10.0,0.1628654970760234,6.626,ok,
breast_cancer,knn,8,2005,455,114,30,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",size,150,,,,,,,,0.0,ok,
breast_cancer,logistic_regression,8,2005,455,114,30,2,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,svm,8,2005,455,114,30,2,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,decision_tree,8,2005,455,114,30,2,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,9.0,avg_path_features,5.684210526315789,,,,0.003,ok,
breast_cancer,random_forest,8,2005,455,114,30,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,10,,,,,,0.0,ok,
breast_cancer,fcalc,8,2005,455,114,30,2,"{""cv_f1"": 0.9290226240284903, ""family"": ""proximity"", ""method"": ""proximity""}",size,13650,,,,,,,,0.0,ok,
breast_cancer,fcalc_rand,8,2005,455,114,30,2,"{""cv_f1"": 0.9573050823812064, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 40, ""subsample_size"": 8}",size,2400,num_iters,40,,,,,,0.0,ok,
breast_cancer,naive_bayes,9,2006,455,114,30,2,"{""var_smoothing"": 1e-09}",size,122,,,,,,,,0.0,ok,
breast_cancer,xgboost,9,2006,455,114,30,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
breast_cancer,ips_knn,9,2006,455,114,30,2,"{""k"": 9}",avg_rrc_size,5.508771929824562,max_rrc_size,18.0,,,5.508771929824562,18.0,0.18362573099415205,7.148,ok,
breast_cancer,knn,9,2006,455,114,30,2,"{""n_neighbors"": 9, ""weights"": ""distance""}",size,270,,,,,,,,0.0,ok,
breast_cancer,logistic_regression,9,2006,455,114,30,2,"{""C"": 1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,svm,9,2006,455,114,30,2,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,decision_tree,9,2006,455,114,30,2,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",configured_max_depth,5,max_path_features,5.0,avg_path_features,3.1052631578947367,,,,0.002,ok,
breast_cancer,random_forest,9,2006,455,114,30,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,10,,,,,,0.0,ok,
breast_cancer,fcalc,9,2006,455,114,30,2,"{""cv_f1"": 0.9315440000527818, ""family"": ""proximity"", ""method"": ""proximity""}",size,13650,,,,,,,,0.0,ok,
breast_cancer,fcalc_rand,9,2006,455,114,30,2,"{""cv_f1"": 0.9524351238970767, ""family"": ""standard"", ""method"": ""ratio-support"", ""num_iters"": 30, ""subsample_size"": 5}",size,1800,num_iters,30,,,,,,0.0,ok,
breast_cancer,naive_bayes,10,2007,455,114,30,2,"{""var_smoothing"": 1e-09}",size,122,,,,,,,,0.0,ok,
breast_cancer,xgboost,10,2007,455,114,30,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,3,,,,,,0.0,ok,
breast_cancer,ips_knn,10,2007,455,114,30,2,"{""k"": 5}",avg_rrc_size,5.166666666666667,max_rrc_size,13.0,,,5.166666666666667,13.0,0.17222222222222222,6.864,ok,
breast_cancer,knn,10,2007,455,114,30,2,"{""n_neighbors"": 6, ""weights"": ""distance""}",size,180,,,,,,,,0.0,ok,
breast_cancer,logistic_regression,10,2007,455,114,30,2,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,svm,10,2007,455,114,30,2,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""linear""}",size,31,,,,,,,,0.0,ok,
breast_cancer,decision_tree,10,2007,455,114,30,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,10,max_path_features,6.0,avg_path_features,3.7017543859649122,,,,0.005,ok,
breast_cancer,random_forest,10,2007,455,114,30,2,"{""bootstrap"": true, ""max_depth"": 5, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 300}",n_estimators,300,max_depth,5,,,,,,0.0,ok,
breast_cancer,fcalc,10,2007,455,114,30,2,"{""cv_f1"": 0.9317588083677867, ""family"": ""proximity"", ""method"": ""proximity""}",size,13650,,,,,,,,0.0,ok,
breast_cancer,fcalc_rand,10,2007,455,114,30,2,"{""cv_f1"": 0.9593402018727188, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 8}",size,1200,num_iters,20,,,,,,0.0,ok,
wine,naive_bayes,1,1998,1279,320,11,2,"{""var_smoothing"": 1e-09}",size,46,,,,,,,,0.0,ok,
wine,xgboost,1,1998,1279,320,11,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
wine,ips_knn,1,1998,1279,320,11,2,"{""k"": 80}",avg_rrc_size,8.503125,max_rrc_size,11.0,,,8.503125,11.0,0.7730113636363637,9.974,ok,
wine,knn,1,1998,1279,320,11,2,"{""n_neighbors"": 62, ""weights"": ""distance""}",size,682,,,,,,,,0.0,ok,
wine,logistic_regression,1,1998,1279,320,11,2,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,12,,,,,,,,0.0,ok,
wine,svm,1,1998,1279,320,11,2,"{""C"": 10.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,730,size,8762,,,,,,0.024,ok,
wine,decision_tree,1,1998,1279,320,11,2,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,11.0,avg_path_features,6.50625,,,,0.007,ok,
wine,random_forest,1,1998,1279,320,11,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,10,,,,,,0.0,ok,
wine,fcalc,1,1998,1279,320,11,2,"{""cv_f1"": 0.7784288580754282, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,14069,,,,,,,,0.0,ok,
wine,fcalc_rand,1,1998,1279,320,11,2,"{""cv_f1"": 0.7719388867326107, ""family"": ""proximity"", ""method"": ""proximity-support"", ""num_iters"": 20, ""subsample_size"": 2}",size,440,num_iters,20,,,,,,0.0,ok,
wine,naive_bayes,2,1999,1279,320,11,2,"{""var_smoothing"": 1e-09}",size,46,,,,,,,,0.0,ok,
wine,xgboost,2,1999,1279,320,11,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
wine,ips_knn,2,1999,1279,320,11,2,"{""k"": 92}",avg_rrc_size,8.765625,max_rrc_size,11.0,,,8.765625,11.0,0.796875,10.259,ok,
wine,knn,2,1999,1279,320,11,2,"{""n_neighbors"": 48, ""weights"": ""distance""}",size,528,,,,,,,,0.0,ok,
wine,logistic_regression,2,1999,1279,320,11,2,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""lbfgs""}",size,12,,,,,,,,0.0,ok,
wine,svm,2,1999,1279,320,11,2,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,762,size,9146,,,,,,0.017,ok,
wine,decision_tree,2,1999,1279,320,11,2,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,10.0,avg_path_features,6.3125,,,,0.007,ok,
wine,random_forest,2,1999,1279,320,11,2,"{""bootstrap"": true, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,25,,,,,,0.123,ok,
wine,fcalc,2,1999,1279,320,11,2,"{""cv_f1"": 0.803827630683716, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,14069,,,,,,,,0.0,ok,
wine,fcalc_rand,2,1999,1279,320,11,2,"{""cv_f1"": 0.7715023864507066, ""family"": ""proximity"", ""method"": ""proximity-non-falsified"", ""num_iters"": 20, ""subsample_size"": 2}",size,440,num_iters,20,,,,,,0.0,ok,
wine,naive_bayes,3,2000,1279,320,11,2,"{""var_smoothing"": 1e-09}",size,46,,,,,,,,0.0,ok,
wine,xgboost,3,2000,1279,320,11,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
wine,ips_knn,3,2000,1279,320,11,2,"{""k"": 16}",avg_rrc_size,5.503125,max_rrc_size,11.0,,,5.503125,11.0,0.5002840909090909,8.06,ok,
wine,knn,3,2000,1279,320,11,2,"{""n_neighbors"": 41, ""weights"": ""distance""}",size,451,,,,,,,,0.0,ok,
wine,logistic_regression,3,2000,1279,320,11,2,"{""C"": 1, ""penalty"": ""l1"", ""solver"": ""liblinear""}",size,12,,,,,,,,0.0,ok,
wine,svm,3,2000,1279,320,11,2,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,789,size,9470,,,,,,0.018,ok,
wine,decision_tree,3,2000,1279,320,11,2,"{""max_depth"": 10, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5}",configured_max_depth,10,max_path_features,8.0,avg_path_features,5.790625,,,,0.006,ok,
wine,random_forest,3,2000,1279,320,11,2,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,20,,,,,,0.0,ok,
wine,fcalc,3,2000,1279,320,11,2,"{""cv_f1"": 0.8015366277317822, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,14069,,,,,,,,0.0,ok,
wine,fcalc_rand,3,2000,1279,320,11,2,"{""cv_f1"": 0.7894907646132381, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 50, ""subsample_size"": 1}",size,1100,num_iters,50,,,,,,0.0,ok,
wine,naive_bayes,4,2001,1279,320,11,2,"{""var_smoothing"": 1e-09}",size,46,,,,,,,,0.0,ok,
wine,xgboost,4,2001,1279,320,11,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
wine,ips_knn,4,2001,1279,320,11,2,"{""k"": 95}",avg_rrc_size,8.69375,max_rrc_size,11.0,,,8.69375,11.0,0.790340909090909,10.15,ok,
wine,knn,4,2001,1279,320,11,2,"{""n_neighbors"": 93, ""weights"": ""distance""}",size,1023,,,,,,,,0.0,ok,
wine,logistic_regression,4,2001,1279,320,11,2,"{""C"": 0.1, ""penalty"": ""l2"", ""solver"": ""liblinear""}",size,12,,,,,,,,0.0,ok,
wine,svm,4,2001,1279,320,11,2,"{""C"": 1.0, ""gamma"": ""scale"", ""kernel"": ""rbf""}",n_support_vectors,795,size,9542,,,,,,0.019,ok,
wine,decision_tree,4,2001,1279,320,11,2,"{""max_depth"": null, ""max_features"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",configured_max_depth,,max_path_features,10.0,avg_path_features,6.31875,,,,0.007,ok,
wine,random_forest,4,2001,1279,320,11,2,"{""bootstrap"": true, ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",n_estimators,100,max_depth,10,,,,,,0.0,ok,
wine,fcalc,4,2001,1279,320,11,2,"{""cv_f1"": 0.7768561660069442, ""family"": ""proximity"", ""method"": ""proximity-non-falsified""}",size,14069,,,,,,,,0.0,ok,
wine,fcalc_rand,4,2001,1279,320,11,2,"{""cv_f1"": 0.7647431901768067, ""family"": ""proximity"", ""method"": ""proximity"", ""num_iters"": 40, ""subsample_size"": 2}",size,880,num_iters,40,,,,,,0.0,ok,
wine,naive_bayes,5,2002,1279,320,11,2,"{""var_smoothing"": 1e-07}",size,46,,,,,,,,0.0,ok,
wine,xgboost,5,2002,1279,320,11,2,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""reg_alpha"": 0, ""reg_lambda"": 1e-05, ""scale_pos_weight"": 1, ""subsample"": 0.8}",n_estimators,200,max_depth,5,,,,,,0.0,ok,
